feature,lasso_importance,rf_importance,perm_importance_mean,lasso_n,rf_n,perm_n,combined_score
param_1647,0.0,3.743899522958657e-05,0.00015791974135923593,0.0,0.001855024990902826,0.41533438893596597,0.1255278291762412
param_1987,0.0,4.8784688244109354e-05,0.00012625836091131326,0.0,0.002417180677827328,0.41431816304297736,0.12550403925180686
param_1275,0.0,3.617700089557324e-05,0.000158611681030707,0.0,0.0017924957746774269,0.41535659791739976,0.12550322726255864
param_1074,0.0,0.00017767111692504139,-0.0002054585996523306,0.0,0.008803237374199408,0.40367114261306514,0.12550296147101925
param_578,0.0,0.00034403265935456414,-0.0006353240684811468,0.0,0.017046108659591896,0.3898738787621077,0.12548521795842826
param_123,0.0,4.881853106473767e-05,0.00012326752563471822,0.0,0.0024188575197843084,0.41422216709438825,0.12547607888820864
param_170,0.0,6.384138853257748e-05,8.10673813666396e-05,0.0,0.0031632091207479786,0.41286768163966797,0.12544190905227437
param_518,0.0,0.0003771297691058372,-0.0007255816592211639,0.0,0.018686002180739236,0.386976907769335,0.12543607342117014
param_948,0.0,8.381609047190509e-05,2.7796887383146896e-05,0.0,0.00415291440146037,0.41115787446915114,0.12542381954147552
param_1431,0.0,0.00019383102855784434,-0.00025679290186542136,0.0,0.009603927663717142,0.40202348081280814,0.12540900807570102
param_1801,0.0,9.485554814718198e-05,-2.1736536850669453e-06,0.0,0.004699896758974851,0.4101959189438545,0.12540872406264378
param_729,0.0,1.2894948495206998e-05,0.00020687236797090058,0.0,0.0006389181004545329,0.41690560680419514,0.1253911410914858
param_731,0.0,0.00029765774950568847,-0.000526663386414361,0.0,0.014748327530771791,0.3933615282929834,0.1253826222532809
param_225,0.0,4.519476185575289e-06,0.00022711114996303293,0.0,0.0002239307229967271,0.41755520495853926,0.12537852684906012
param_1786,0.0,4.413738792153066e-05,0.0001249177274450508,0.0,0.0021869165324957373,0.41427513313012615,0.12537599820528572
param_2490,0.0,1.4714731224372143e-05,0.0001997526420965956,0.0,0.0007290845811496926,0.41667708708452117,0.1253676684159312
param_339,0.0,5.26769509057476e-05,0.00010089910694388582,0.0,0.0026100342644212065,0.4135042146255683,0.1253562815198811
param_1590,0.0,0.0001409475580980977,-0.00012855266737856751,0.0,0.0069836607813683164,0.40613956940290696,0.12533370121155624
param_769,0.0,5.3849107811875366e-05,9.505159042186851e-05,0.0,0.002668112221396078,0.41331652863035,0.12532901469980304
param_585,0.0,4.843875970717989e-05,0.00010889527007373889,0.0,0.00240004063234439,0.4137608650906509,0.12532827984336745
param_1670,0.0,0.00011244693014909169,-5.635031425614834e-05,0.0,0.005571513452690833,0.408457026814418,0.1253228647706708
param_2023,0.0,0.00011398943628064977,-6.101649567040735e-05,0.0,0.005647941449893062,0.40830725778010973,0.12531614805897945
param_1479,0.0,1.4572383806738121e-05,0.0001939418107552715,0.0,0.0007220315602157088,0.41649057856261523,0.12530818934889243
param_1865,0.0,5.382774992590551e-05,9.262479875928875e-05,0.0,0.002667053982199647,0.41323863662155214,0.12530511797756547
param_1464,0.0,6.921367414822627e-05,5.299437864538792e-05,0.0,0.003429394791976163,0.41196663083721796,0.12530468664715347
param_1282,0.0,0.00021477106723009144,-0.00032233229342946144,0.0,0.010641463388415033,0.39991988249284083,0.12529669644205976
param_1950,0.0,5.541902854727344e-05,8.758445978649388e-05,0.0,0.002745898555672446,0.4130768583635883,0.12529600678691272
param_2224,0.0,6.294100500056647e-05,6.680091851860582e-05,0.0,0.0031185969738931974,0.4124097752331113,0.12528223105688
param_1024,0.0,8.63011309781821e-05,6.6015630018068094e-06,0.0,0.0042760430328320454,0.410477574458795,0.1252812938540545
param_2112,0.0,4.051438133816689e-05,0.0001237764021203569,0.0,0.002007404029205208,0.41423850035130005,0.1252752521199926
param_635,0.0,5.4127674056765874e-05,8.866697711742421e-05,0.0,0.0026819146042518414,0.4131116035997637,0.12527443838205501
param_1294,0.0,8.717925362533645e-06,0.00020499420227464426,0.0,0.00043195521987581057,0.4168453238795451,0.12526957477380143
param_1496,0.0,0.00012583300157758688,-9.692846057736126e-05,0.0,0.006234765681485839,0.4071546021444349,0.12526376348407336
param_1444,0.0,1.5064147509129874e-05,0.0001868088520187605,0.0,0.0007463974373435944,0.4162616341117065,0.12525168895218375
param_2269,0.0,0.00016569520676161075,-0.00020094076592853672,0.0,0.008209855727450116,0.4038161501757609,0.12524977291645334
param_2204,0.0,3.0094064536521452e-05,0.00014759256497105523,0.0,0.0014910988249218094,0.4150029206329843,0.1252464256023562
param_1763,0.0,5.7402641769424045e-05,7.647494766451767e-05,0.0,0.0028441824993736585,0.41272027966369895,0.1252381751487965
param_2215,0.0,3.0887184037275685e-05,0.00014417094055345635,0.0,0.0015303962602736213,0.4148930977737137,0.1252331274622509
param_2477,0.0,0.00012816727467024718,-0.00010648172054443794,0.0,0.006350424098489908,0.4068479740061904,0.12522960425110208
param_2430,0.0,0.0002484047895575837,-0.00041591347128582256,0.0,0.01230794495588186,0.39691623531484016,0.12522884307239296
param_612,0.0,1.7911535133327115e-05,0.0001768284477962734,0.0,0.0008874796210208734,0.41594129605158725,0.12522612862598662
param_657,0.0,6.0856467399532016e-05,6.622784123377912e-05,0.0,0.003015312435387749,0.4123913813422801,0.1252250706203779
param_2081,0.0,0.00011850033799652417,-8.22856422968199e-05,0.0,0.0058714473256020515,0.40762458831915294,0.1252231001585469
param_792,0.0,0.00023326042704592862,-0.00037783852018695717,0.0,0.01155757303061686,0.39813831567373625,0.1252202812174293
param_256,0.0,0.000242830251499774,-0.00040288572148894364,0.0,0.012031738093316173,0.3973343831177366,0.12521618398197906
param_696,0.0,6.147774557223257e-05,6.341138805541214e-05,0.0,0.003046095487379251,0.41230098248393104,0.12521334248886895
param_900,0.0,4.602964811422429e-05,0.00010191634774245895,0.0,0.0022806741220146812,0.4135368647003373,0.1252013964711085
param_1726,0.0,1.9075771333016203e-05,0.0001710899066112992,0.0,0.0009451651233291799,0.4157571078052869,0.12519971490325066
param_892,0.0,6.4638658414663e-05,5.353647633590253e-05,0.0,0.003202712198934063,0.4119840303852426,0.12519656521503983
param_558,0.0,0.0001173383616877878,-8.210420494936255e-05,0.0,0.005813873796229138,0.407630411859625,0.12519606045600207
param_1449,0.0,9.169562596149605e-05,-1.7042785713572428e-05,0.0,0.004543329132418373,0.40971866884421065,0.12518726521947238
param_77,0.0,2.3943175973299054e-05,0.00015685384215415876,0.0,0.0011863349836096632,0.4153001770868239,0.12518322061785198
param_1996,0.0,0.0001044222263434492,-5.045621784194321e-05,0.0,0.005173905931100725,0.4086462078705548,0.1251808153267168
param_467,0.0,7.842816753520706e-05,1.5705290687373362e-05,0.0,0.003885953933228174,0.4107697740933626,0.12517390919462287
param_787,0.0,2.016805083202028e-05,0.00016558402706770003,0.0,0.000999285319538456,0.4155803872303554,0.12517375882887585
param_1533,0.0,7.093646429887242e-05,3.4403025090878894e-05,0.0,0.0035147554904653234,0.41136990970249443,0.12516835065598098
param_2017,0.0,8.130523245890383e-05,7.297123668936756e-06,0.0,0.004028506565882424,0.41049989966224737,0.1251642231816154
param_1402,0.0,0.00011562392688840057,-8.106035289492385e-05,0.0,0.005728927088160875,0.4076639160679433,0.12516363836446343
param_1713,0.0,3.4267911646758845e-05,0.00012791308122646062,0.0,0.001697904340139783,0.41437127410781777,0.12516033440241522
param_191,0.0,0.00021065572831551366,-0.0003267307569805089,0.0,0.010437556833611345,0.3997787063190068,0.12515239031250772
param_1196,0.0,9.467307165710151e-05,-2.852733084162118e-05,0.0,0.004690855425272498,0.409350052821687,0.12515044355914234
param_1455,0.0,5.178954785275625e-05,8.120861331575301e-05,0.0,0.0025660652735279487,0.41287221471945085,0.12514469705259923
param_451,0.0,2.179509150867065e-05,0.00015774188514410258,0.0,0.0010799018290866803,0.4153286803380309,0.12513855501595259
param_273,0.0,1.8141428238858723e-05,0.0001661441431940025,0.0,0.0008988703502159877,0.41559836511074394,0.12512894470833116
param_963,0.0,3.094086647566398e-05,0.00013246635772798943,0.0,0.0015330561143688563,0.41451741926678837,0.12512175383722093
param_516,0.0,1.5083980440508768e-05,0.0001726579010869589,0.0,0.0007473801181854573,0.415807435256702,0.12511592063610333
param_649,0.0,1.926072524943673e-05,0.00016183490412173817,0.0,0.0009543292083966739,0.41546005274841613,0.12511518042872316
param_386,0.0,6.321272471538451e-05,4.8456802301144464e-05,0.0,0.0031320601253057153,0.41182098960151703,0.12511232694310795
param_184,0.0,7.328737981017144e-05,2.1739359867667397e-05,0.0,0.0036312385049858207,0.41096344781366,0.1251046535965909
param_1855,0.0,0.00012683342928685167,-0.00011717974355447413,0.0,0.006284334810969615,0.4065046027497012,0.12509354823039515
param_14,0.0,2.4102061788881158e-05,0.00014529536048588643,0.0,0.0011942074480494102,0.41492918794520217,0.12507586010758537
param_143,0.0,4.671177537914577e-05,8.707359496706868e-05,0.0,0.002314472121016684,0.4130604612877195,0.1250753744468242
param_42,0.0,2.175642737792217e-05,0.0001499971068698036,0.0,0.001077986101157815,0.415080098497743,0.12506302259990182
param_1318,0.0,0.00010434703404773159,-6.260677484006826e-05,0.0,0.005170180307941658,0.4082562150635122,0.12506195467302447
param_2360,0.0,2.0033654147362403e-05,0.00015275533166207999,0.0,0.000992626241024035,0.4151686284169361,0.12504690164559285
param_1802,0.0,2.0966927538067174e-05,0.00015028882561627377,0.0,0.0010388680125375462,0.41508946170741484,0.1250462725184932
param_656,0.0,9.406481328917483e-05,-4.1731583756865476e-05,0.0,0.004660717477752526,0.4089262398507993,0.12500823069411604
param_712,0.0,3.902863960546262e-05,9.924836632488888e-05,0.0,0.001933788590882343,0.4134512312958492,0.12500226368419592
param_1514,0.0,0.00011624576469139271,-9.990612079180394e-05,0.0,0.005759737868679016,0.4070590290718894,0.12499757765590631
param_694,0.0,8.935214177837941e-05,-3.127441748187465e-05,0.0,0.004427214324881246,0.40926188040044026,0.1249921712825727
param_1769,0.0,2.5741020166941362e-05,0.00013180168965059024,0.0,0.0012754144551207058,0.41449608561358253,0.1249865329116351
param_1970,0.0,0.00017315231930910735,-0.0002475822265343819,0.0,0.008579340272928768,0.40231911311408164,0.12498540407068887
param_1732,0.0,1.033178606257378e-05,0.00017043112159502715,0.0,0.0005119186887683875,0.41573596297894083,0.12497674823806643
param_1409,0.0,3.951737179791632e-05,9.510025420853552e-05,0.0,0.0019580042629456754,0.4133180905774086,0.1249744293046954
param_1470,0.0,1.4181151623867977e-05,0.00015994468816231676,0.0,0.0007026468125209829,0.4153993830500603,0.12497113832127858
param_1912,0.0,2.4317163508990552e-05,0.00013273404258231646,0.0,0.0012048652946059807,0.4145260110677863,0.12496023596763887
param_2118,0.0,1.9922870137458932e-05,0.00014400954849449476,0.0,0.0009871371218395288,0.41488791762089283,0.12495994384718762
param_1225,0.0,2.0415068963629654e-05,0.0001423647663534755,0.0,0.001011524558453164,0.4148351255386658,0.12495629994082631
param_1063,0.0,5.2614927729752214e-05,5.8846392285683e-05,0.0,0.0026069611439813803,0.4121544611751014,0.1249498189245211
param_2059,0.0,8.078258749880334e-05,-1.3825141713108557e-05,0.0,0.004002610586131619,0.4098219446048197,0.1249478886745117
param_1691,0.0,3.157903729732241e-06,0.00018542421617755432,0.0,0.0001564676162272969,0.4162171918677397,0.12494339136843555
param_113,0.0,6.153317893154083e-05,3.520725761754218e-05,0.0,0.0030488420959945716,0.4113957229142375,0.12494313792226852
param_1328,0.0,6.200040258798967e-06,0.0001770647511822876,0.0,0.0003071992064462974,0.4159488806109486,0.12493826378650771
param_710,0.0,8.801372310802594e-05,-3.3769444745401776e-05,0.0,0.004360898440425176,0.4091817982538934,0.1249349886963806
param_974,0.0,3.159468302611416e-05,0.00011130510094581325,0.0,0.0015654513758632804,0.41383821271401033,0.12493418950213474
param_2052,0.0,0.00029343880303260616,-0.0005634200110223864,0.0,0.014539287435148065,0.3921817618665959,0.1249241722775528
param_1524,0.0,1.4638539096147381e-05,0.00015353142763905315,0.0,0.0007253094183521794,0.4151935385382285,0.12492071627064462
param_262,0.0,9.082319709855644e-05,-4.2704467384235836e-05,0.0,0.004500102081755993,0.40889501349493573,0.12491855508935872
param_1242,0.0,3.150378474985152e-05,0.00010880064860414595,0.0,0.0015609475537638044,0.41375782805353906,0.12490782219294361
param_2040,0.0,4.576914684598747e-05,7.1813778446006e-05,0.0,0.00226776682149078,0.41257067150434396,0.12490508486204857
param_684,0.0,8.217940085567309e-05,-2.3135204767688043e-05,0.0,0.004071819806858051,0.4095231222854018,0.12489284658904956
param_1729,0.0,8.079873951450174e-05,-1.997635863706382e-05,0.0,0.004003410885193874,0.4096245108283046,0.12488905869108831
param_939,0.0,3.9323076961208656e-05,8.549290992045932e-05,0.0,0.0019483773545447985,0.41300972651083045,0.12487710663052154
param_183,0.0,6.29042500482725e-05,2.4113811153014807e-05,0.0,0.003116775841818828,0.41103965986896757,0.12487028588159968
param_36,0.0,0.0002306310152433831,-0.0004098262532367114,0.0,0.011427291099299372,0.39711161493854136,0.12484713003121209
param_2169,0.0,2.890757975392335e-05,0.0001077557715597255,0.0,0.0014323109512209132,0.4137242909464228,0.1248334427595373
param_2111,0.0,6.948785878430748e-06,0.00016420180004332873,0.0,0.0003442980075153055,0.4155360223014647,0.12483295569419706
param_641,0.0,2.6265996379411683e-05,0.00011428471171599508,0.0,0.0013014259436179283,0.41393384839296204,0.12483086748969757
param_1213,0.0,4.2325466997488605e-05,7.238597548824277e-05,0.0,0.0020971395880284467,0.41258903714229106,0.12482528093670155
param_1405,0.0,3.246375025618766e-05,9.743336864584951e-05,0.0,0.001608511864550942,0.41339297585622337,0.12482214868914247
param_1220,0.0,3.168742010809911e-05,9.9314793662586e-05,0.0,0.0015700463069935244,0.41345336339431166,0.12482103217179026
param_1509,0.0,7.628911599642795e-05,-1.614154682940683e-05,0.0,0.003779968341549457,0.40974759564010205,0.12481426286280534
param_750,0.0,8.99944380574827e-05,-5.1600313060617964e-05,0.0,0.004459038780692467,0.40860948618726706,0.12481236524652634
param_86,0.0,2.6361958552829153e-05,0.00011125162227725305,0.0,0.0013061806713764894,0.4138364962251225,0.12480403920322498
param_1773,0.0,1.5657086422656814e-05,0.00013830120553388615,0.0,0.0007757763374963961,0.41470469863800064,0.12479929776014838
param_2297,0.0,0.00011385225419464279,-0.00011610212548602838,0.0,0.005641144360487039,0.4065391907357086,0.1247823294009561
param_1978,0.0,1.1655133363763949e-05,0.00014657221252931674,0.0,0.0005774878179690453,0.4149701706847319,0.12477979511440408
param_1273,0.0,4.4310380508601205e-05,6.133548726516835e-05,0.0,0.0021954879583657135,0.4122343529148953,0.12476804985365145
param_1984,0.0,6.760749029755611e-05,1.2441787046402198e-06,0.0,0.0033498116951353836,0.410305620091536,0.12476659187502848
param_815,0.0,0.00013197669507629422,-0.00016524870567991012,0.0,0.006539173022192007,0.40496174759715015,0.12475811079024104
param_1230,0.0,0.0001852077855186239,-0.00030223354981995243,0.0,0.009176663757667082,0.40056498587694994,0.1247578276419185
param_1157,0.0,2.8836209167272247e-05,0.00010005809609696659,0.0,0.001428774685863328,0.4134772209510401,0.1247575536282437
param_2146,0.0,5.7020622740198194e-05,2.7386870296552955e-05,0.0,0.002825254244438698,0.41114471427290983,0.12475604140409229
param_1883,0.0,8.616799397865957e-05,-4.781325529257252e-05,0.0,0.004269446369117819,0.408731038251886,0.1247540346601247
param_2201,0.0,5.1666549069937706e-05,4.062123061501222e-05,0.0,0.0025599709375400343,0.41156949359214645,0.12475083354641395
param_1658,0.0,0.0001337601957628261,-0.00017139641262671202,0.0,0.006627541802511048,0.4047644264793258,0.12474309884505326
param_1796,0.0,2.3658347686478284e-05,0.00011035349386034898,0.0,0.0011722223294925189,0.4138076692649718,0.1247284119442378
param_1218,0.0,2.807216995349435e-05,9.849503074046417e-05,0.0,0.0013909181187493768,0.4134270517080937,0.12472357457180279
param_1391,0.0,5.309472343724853e-05,3.384763341425234e-05,0.0,0.0026307340316477196,0.4113520834613592,0.12472099205423161
param_2411,0.0,0.0003601321475019898,-0.0007563256080253655,0.0,0.017843805090040365,0.3859901284064158,0.12471894106694491
param_477,0.0,1.724697949063858e-05,0.0001257262973999973,0.0,0.000854552259656792,0.4143010855590122,0.12471760179753205
param_1054,0.0,2.174434605431698e-05,0.00011406152219590737,0.0,0.0010773874964924554,0.41392668474544736,0.12471669917188043
param_1814,0.0,6.531804128716974e-05,1.5012143262937983e-06,0.0,0.003236374218952576,0.41031387008728626,0.12471234813566215
param_2222,0.0,4.641482372825532e-05,4.95819942953224e-05,0.0,0.002299758779215878,0.4118571045536414,0.12470701075570034
param_1107,0.0,0.00014068311526687632,-0.00019323182703110398,0.0,0.006970558184528509,0.4040635816902498,0.1247043535993392
param_1712,0.0,7.018603872917767e-05,-1.2037407119414034e-05,0.0,0.003477573451335807,0.4098793249893197,0.12470258422246382
param_1171,0.0,1.989544592467745e-05,0.00011517960793807624,0.0,0.000985778308662158,0.4139625716103187,0.12468166063742667
param_433,0.0,1.1209270433637895e-05,0.0001371211525974303,0.0,0.0005553962294307028,0.4146668228305609,0.12467774496388362
param_1258,0.0,1.9039392251931082e-05,0.00011696963490659407,0.0,0.0009433626148979267,0.4140200255724903,0.12467768897919604
param_1266,0.0,6.26498927169013e-05,4.6017995622982255e-06,0.0,0.0031041729606939615,0.41041338864761656,0.12467610307463194
param_1740,0.0,1.7185034880065127e-05,0.00012127022253658471,0.0,0.000851483031971571,0.41415806025205365,0.12467315959160188
param_771,0.0,0.0002913898965661164,-0.000584229105345524,0.0,0.014437768345865527,0.39151385856731946,0.1246730417431286
param_177,0.0,6.976637324880724e-05,-1.4575160651197904e-05,0.0,0.0034567798923972604,0.4097978714704732,0.12466775138734058
param_1047,0.0,1.8381801380058005e-05,0.00011734031045032011,0.0,0.0009107803435620191,0.4140319230349541,0.12466496708226724
param_215,0.0,1.6302005580287694e-05,0.0001223655688943781,0.0,0.0008077307515286365,0.41419321725768116,0.12466183055306865
param_423,0.0,8.922793154080401e-05,-6.545066722831727e-05,0.0,0.004421059963808909,0.4081649354970206,0.12466001063101062
param_701,0.0,3.6395611229280426e-05,6.987981847903502e-05,0.0,0.0018033274658008033,0.4125085977676137,0.12465424306318451
param_409,0.0,8.776588358112257e-05,-6.239820731299695e-05,0.0,0.004348618503067884,0.4082629093932745,0.12465318206951628
param_6,0.0,1.2060651887132782e-05,0.0001320546961261604,0.0,0.0005975804243680739,0.41450420628703166,0.12465005209829354
param_1513,0.0,2.556278406258974e-05,9.719753670625053e-05,0.0,0.0012665832237848782,0.41338540642873717,0.12464891354051358
param_901,0.0,4.764297421087658e-06,0.00014993599896189201,0.0,0.00023606111024120782,0.4150781371354333,0.12464147169575059
param_363,0.0,0.00015174843834848883,-0.00022865161901051146,0.0,0.0075188221195762045,0.4029267231823604,0.1246374280144962
param_1398,0.0,1.969275972311922e-05,0.00011072876928943653,0.0,0.0009757356254412004,0.41381971436858533,0.12463378212329619
param_1446,0.0,2.835621916865129e-06,0.00015329757012649825,0.0,0.0001404992171472513,0.41518603248333874,0.12462605935357525
param_2220,0.0,7.89659885257945e-05,-4.271170368317367e-05,0.0,0.0039126018539871,0.40889478123360523,0.12462473529707511
param_863,0.0,7.822794700822399e-05,-4.221614706798604e-05,0.0,0.003876033419096646,0.40891068696660454,0.12461122279952969
param_951,0.0,6.927600186146178e-05,-1.9260956369482328e-05,0.0,0.0034324830016080905,0.4096474728816938,0.12461048336531218
param_1939,0.0,2.040429535702096e-06,0.00015338340020234486,0.0,0.00010109907484676467,0.4151887873457054,0.124607185741135
param_1525,0.0,6.164561940710919e-05,-8.881784197001253e-17,0.0,0.003054413289636101,0.4102656860584217,0.12460691246234455
param_2383,0.0,8.714554464752384e-06,0.0001360541896600731,0.0,0.00043178819884365753,0.41463257683912075,0.12460566715115805
param_1795,0.0,1.4669921963747454e-05,0.00012054395532674622,0.0,0.0007268643747105789,0.4141347494698507,0.12460385702831049
param_1343,0.0,1.764203642434702e-05,0.00011251467633632828,0.0,0.0008741265158665168,0.4138770360948602,0.12460017408639132
param_2002,0.0,3.78141054355522e-05,6.037073860971631e-05,0.0,0.0018736109278955756,0.41220338766480114,0.12459782176338811
param_1960,0.0,4.403766009935066e-05,4.416787889500728e-05,0.0,0.0021819752246081256,0.4116833293050707,0.12459598640382526
param_1507,0.0,8.052512996660488e-05,-5.0103790142652646e-05,0.0,0.0039898540964503236,0.4086575196373937,0.12459218293944328
param_952,0.0,6.687613787664992e-05,-1.5991248980129492e-05,0.0,0.003313574691187528,0.4097524197053808,0.124582513257208
param_1715,0.0,7.701958005479086e-05,-4.2860998325289223e-05,0.0,0.003816161328965655,0.4088899893679678,0.12457507747487315
param_1868,0.0,3.270594945116399e-05,7.034510916872349e-05,0.0,0.0016205123350951567,0.41252353206422177,0.12456731578681411
param_2061,0.0,1.0421035528367202e-05,0.00012714372567483866,0.0,0.0005163408157099964,0.41434658033194915,0.12456214450743974
param_715,0.0,0.00036225858689007686,-0.000779478417661017,0.0,0.017949165775666468,0.3852469995751923,0.12454868276039092
param_2294,0.0,4.248553235796828e-05,4.29971179146893e-05,0.0,0.002105070496484906,0.411645751738778,0.12454626076987584
param_1840,0.0,5.2483898078525384e-05,1.705121798321052e-05,0.0,0.00260046889502853,0.4108129739206841,0.12454412662371948
param_1714,0.0,0.00014189478349743896,-0.00021366333268388882,0.0,0.00703059384613196,0.40340779774200236,0.12453763624566669
param_1188,0.0,6.0669380670433656e-05,-5.0675809452283e-06,0.0,0.0030060426738512678,0.41010303342298976,0.12453393136382256
param_490,0.0,0.00010557048002690052,-0.00012119692230112555,0.0,0.005230799532695436,0.40637566456060914,0.12452809913453045
param_1575,0.0,2.9758245184035308e-05,7.270460937818246e-05,0.0,0.0014744596686765503,0.412599264239302,0.12451700910612887
param_245,0.0,9.614785664601867e-05,-9.812411465219828e-05,0.0,0.0047639279795404,0.40711622559190563,0.12451683166734188
param_2253,0.0,4.129435205368806e-05,4.2300967387509655e-05,0.0,0.0020460499693697757,0.4116234076027634,0.1245100472655139
param_848,0.0,0.00034461479385564336,-0.0007391354039967713,0.0,0.0170749522233934,0.38654187726235545,0.12450003929040332
param_1057,0.0,4.1784907698486814e-05,3.896882034692961e-05,0.0,0.0020703559897357017,0.41151645667219827,0.12449011499652733
param_1380,0.0,4.7808876150273074e-05,2.318995542354152e-05,0.0,0.0023688312013151742,0.41101000714693225,0.12448741774473726
param_2480,0.0,8.883313968269633e-05,-8.27920590588782e-05,0.0,0.004401498841548449,0.40760833401125585,0.12448324962415097
param_663,0.0,0.00018969617415402336,-0.0003437936892635385,0.0,0.009399054156674651,0.3992310424663568,0.12446883981824437
param_1828,0.0,3.637532569716437e-05,5.0641865605438596e-05,0.0,0.001802322359525961,0.41189112292723523,0.12446849805793354
param_1330,0.0,2.2808277128351208e-05,8.547164181103018e-05,0.0,0.0011301030867167331,0.4130090438746601,0.12446776470575639
param_1499,0.0,3.44835312825772e-05,5.5348762577156484e-05,0.0,0.001708587848351465,0.4120421987966578,0.12446695356317307
param_583,0.0,0.00019026973675260545,-0.0003461464174977946,0.0,0.009427473000388067,0.39915552764934653,0.12446039479499799
param_871,0.0,5.795528066302157e-05,-6.159750692669164e-06,0.0,0.002871564616662911,0.41006797837607817,0.1244561758211549
param_1827,0.0,5.752738256179444e-05,-6.2904812944575285e-06,0.0,0.0028503631483417493,0.4100637823549109,0.12444431628064415
param_340,0.0,1.4733127682252196e-05,0.00010348662146726361,0.0,0.0007299960876925984,0.41358726530813295,0.12444117763628618
param_1977,0.0,3.734888945556798e-05,4.502733435423068e-05,0.0,0.0018505604356549052,0.4117109149908234,0.12443855471507446
param_420,0.0,0.0001956567856302803,-0.00036291083082886646,0.0,0.009694390160798523,0.39861744527053744,0.12443242866156048
param_1368,0.0,3.42620689138563e-05,5.213354326332187e-05,0.0,0.001697614844775847,0.411939000860493,0.12443050768053582
param_482,0.0,3.53938854114169e-05,4.890886024493391e-05,0.0,0.0017536940177134749,0.41183549917062334,0.12442749676004373
param_645,0.0,3.7913117659506236e-06,0.00013003259648296516,0.0,0.00018785167793671038,0.4144393035573798,0.12442571690618229
param_26,0.0,0.00013409739907150825,-0.0002053046501129696,0.0,0.006644249530931232,0.40367608388555226,0.12442494993113129
param_1585,0.0,0.0001752956079007226,-0.0003121287348595736,0.0,0.008685535801836052,0.40024738307154745,0.12441698282238225
param_417,0.0,3.257580621670049e-05,5.48865449043312e-05,0.0,0.0016140640062645812,0.4120273631337563,0.12441524094325918
param_2051,0.0,3.1309659207236474e-05,5.81342805877183e-05,0.0,0.001551329033536026,0.41213160473814464,0.1244151459382114
param_1867,0.0,1.4724030505560773e-05,0.0001007804141305968,0.0,0.0007295453413516306,0.4135004049777112,0.12441489416398917
param_2451,0.0,7.303329343294533e-06,0.00011984257774630969,0.0,0.0003618649049079966,0.41411223756266546,0.12441460372125364
param_602,0.0,4.1470371377651546e-05,3.1877354646514534e-05,0.0,0.002054771363809765,0.411288844010904,0.12441403888517608
param_680,0.0,1.3013030056485108e-05,0.0001043716956795837,0.0,0.0006447687982575181,0.41361567327136933,0.12440708638053954
param_1044,0.0,6.598243172952688e-05,-3.233906871389358e-05,0.0,0.0032692933949809836,0.40922770860711755,0.12440295927962575
param_707,0.0,3.318317623990554e-05,5.195388201786333e-05,0.0,0.0016441579381359212,0.41193323432703743,0.12440204926717918
param_618,0.0,1.2483330053604189e-05,0.00010513199938799733,0.0,0.0006185232556888733,0.413640076512924,0.12440128458172163
param_2043,0.0,1.6567868659679312e-05,9.272767153269967e-05,0.0,0.0008209037187358357,0.4132419384983037,0.12438303340885902
param_2132,0.0,2.263174414133814e-05,7.618132317086524e-05,0.0,0.0011213562413321333,0.41271085528582774,0.12437393470641439
param_152,0.0,1.6646653877200492e-05,9.154571134986078e-05,0.0,0.0008248073637594076,0.4132040014745451,0.12437360412424323
param_664,0.0,1.4152767963125708e-05,9.748130532774013e-05,0.0,0.0007012404606761394,0.4133945144656167,0.12436897457002306
param_2447,0.0,5.189765222688224e-05,-2.2204460492503132e-17,0.0,0.002571421622286773,0.41026568605842384,0.12436541662867052
param_1181,0.0,3.7866317498087883e-06,0.00012372299851672874,0.0,0.00018761979279001518,0.414236786271749,0.1243648457779197
param_2500,0.0,0.00013144940102631327,-0.00020522543118970394,0.0,0.006513046689626969,0.4036786265517247,0.12436011131033088
param_1321,0.0,2.3415029497331764e-05,7.270668065721964e-05,0.0,0.0011601664150952403,0.412599330720528,0.12435988242370602
param_1433,0.0,9.935320725300567e-05,-0.00012432818120500233,0.0,0.0049227464906704075,0.40627516147670206,0.12434392168834581
param_907,0.0,2.9782387378051027e-05,5.3882742633715174e-05,0.0,0.0014756558645936616,0.41199514439141444,0.12433637124972116
param_73,0.0,3.7611451165803206e-05,3.188986273083838e-05,0.0,0.001863569826829902,0.41128924547915907,0.12431855855716266
param_1422,0.0,3.855230380392188e-05,2.920674038946469e-05,0.0,0.001910187134419603,0.4112031261009518,0.12431603139749532
param_2450,0.0,7.038363802309442e-05,-5.285919351458723e-05,0.0,0.0034873640887755283,0.4085690802764886,0.12431440612733434
param_1121,0.0,7.956817608339478e-05,-7.659483160500357e-05,0.0,0.003942439005377223,0.4078072445740384,0.12431339287490012
param_185,0.0,7.533578606789472e-05,-6.578857945549466e-05,0.0,0.0037327328099557243,0.40815408962896443,0.12431259329366719
param_1887,0.0,5.0788878950978666e-05,-3.214275733043337e-06,0.0,0.0025164841934526543,0.41016251840809115,0.12430699761915366
param_137,0.0,7.626984418897094e-05,-6.899483469058332e-05,0.0,0.0037790134632405335,0.4080511794101637,0.12430486055466937
param_2248,0.0,7.036560544134552e-07,0.00012516586492199443,0.0,3.4864706115443796e-05,0.41428309752477743,0.12430236161049095
